date,exchange,FG,ZC,TA,PM,CF,WH,SR,RI,OI,MA,JR,RM,LR,SM,SF,WS,WT,RO,ER,ME,GN,RS,TC,CY,AP,al,fu,cu,zn,pb,bu,sn,ni,ru,au,ag,rb,hc,wr,sc,IF,TF,T,IC,IH,TS,p,v,jd,l,pp,fb,bb,i,j,jm,c,a,b,m,y,cs,s
2002-11-29,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-02,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-03,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-04,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-05,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-06,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-09,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-10,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-11,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-12,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-13,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-16,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-17,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-18,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-19,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-20,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-23,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-24,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-25,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-26,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-27,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-30,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-12-31,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-02,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-03,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-06,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-07,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-08,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-09,CZCE,,,,,,,,,,,,,,,,,WT0305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-10,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-13,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-14,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-15,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-16,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-17,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-20,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-21,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-22,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-23,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-24,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-27,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-28,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-01-29,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-10,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-11,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-12,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-13,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-14,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-17,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-18,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-19,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-20,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-21,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-24,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-25,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-26,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-27,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-28,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-03,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-04,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-05,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-06,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-07,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-10,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-11,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-12,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-13,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-14,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-17,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-18,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-19,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-20,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-21,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-24,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-25,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-26,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-03-27,CZCE,,,,,,,,,,,,,,,,,WT0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-04,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0002,,CU0004,,,,,,RU0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-05,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0002,,CU0004,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-06,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0002,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-07,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0002,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-10,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0002,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-11,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0002,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-12,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0002,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-13,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0003,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0003,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0003,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-18,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0003,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-19,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0003,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-20,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0003,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-21,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-25,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-26,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-27,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-28,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0005,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-15,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-16,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-18,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-21,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-22,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-23,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-25,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-28,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0004,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-02-29,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-01,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-02,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0006,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-03,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-06,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-07,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-08,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-09,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-10,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-13,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-15,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-16,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-20,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-21,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-22,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-23,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-27,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-28,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-29,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-30,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-03-31,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-03,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-04,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-05,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-06,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-07,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0007,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-10,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-11,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-12,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-13,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-14,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-18,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-19,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-20,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-21,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0005,,CU0008,,,,,,RU0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-25,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0007,,CU0008,,,,,,RU0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-26,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0007,,CU0008,,,,,,RU0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-27,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0007,,CU0008,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-28,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0007,,CU0008,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-08,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0008,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-09,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0008,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-10,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0008,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-11,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-12,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-15,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-16,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-17,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-18,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-19,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-22,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-23,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-24,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-25,SHFE,,,,,,,,,,,,,,,,,,,,,,,,,,AL0008,,CU0009,,,,,,RU0009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
